frequency_hz,frequency_ghz,wavelength_m,cback_m2,rcs_normalized
5.584000000000000000e+09,5.583999999999999631e+00,5.368776110315186256e-02,7.461680899392449107e-02,1.055189792020211521e-02
5.600000000000000000e+09,5.599999999999999645e+00,5.353436749999999911e-02,4.723842185908774804e-02,6.680197291861190295e-03
5.616000000000000000e+09,5.615999999999999659e+00,5.338184793447293269e-02,1.415255905060466279e-01,2.001376907229741528e-02
5.632000000000000000e+09,5.631999999999999673e+00,5.323019495738636614e-02,2.764322548134840601e-02,3.909152607800052415e-03
5.648000000000000000e+09,5.647999999999999687e+00,5.307940120396600903e-02,3.452162696371136735e-02,4.881858239073705481e-03
5.664000000000000000e+09,5.663999999999999702e+00,5.292945939265536470e-02,7.198618307252663273e-02,1.017988929958302605e-02
5.680000000000000000e+09,5.679999999999999716e+00,5.278036232394366090e-02,5.231232962564682197e-03,7.397721366277337351e-04
5.696000000000000000e+09,5.695999999999999730e+00,5.263210287921347985e-02,2.934297557418587971e-02,4.149521898732012187e-03
5.712000000000000000e+09,5.711999999999999744e+00,5.248467401960784512e-02,7.567810837050459663e-03,1.070198102929565982e-03
5.728000000000000000e+09,5.727999999999999758e+00,5.233806878491620296e-02,7.492347020356764087e-02,1.059526425848259130e-02
5.744000000000000000e+09,5.743999999999999773e+00,5.219228029247911099e-02,2.467798969208174348e-02,3.489825303677205563e-03
5.760000000000000000e+09,5.759999999999999787e+00,5.204730173611111371e-02,4.562532708459710734e-02,6.452082318498785982e-03
5.776000000000000000e+09,5.775999999999999801e+00,5.190312638504154807e-02,1.601835940343752651e-01,2.265228110839540704e-02
5.792000000000000000e+09,5.791999999999999815e+00,5.175974758287292532e-02,3.973102910117151665e-02,5.618543180723219524e-03
5.808000000000000000e+09,5.807999999999999829e+00,5.161715874655647268e-02,1.234569324097046922e-01,1.745859901935187253e-02
5.824000000000000000e+09,5.823999999999999844e+00,5.147535336538461292e-02,2.003184099537633767e-01,2.832792559571150823e-02
5.840000000000000000e+09,5.839999999999999858e+00,5.133432500000000009e-02,2.399921607979811633e-02,3.393836880099257262e-03
5.856000000000000000e+09,5.855999999999999872e+00,5.119406728142076451e-02,1.237571337806740723e-01,1.750105184284679594e-02
5.872000000000000000e+09,5.871999999999999886e+00,5.105457391008174500e-02,9.230667006444465139e-02,1.305350058527835096e-02
5.888000000000000000e+09,5.887999999999999901e+00,5.091583865489130584e-02,2.354664894213752760e-03,3.329837329555338519e-04
5.904000000000000000e+09,5.903999999999999915e+00,5.077785535230352337e-02,6.500401192602259237e-02,9.192509134273491381e-03
5.920000000000000000e+09,5.919999999999999929e+00,5.064061790540540231e-02,1.888556878150230225e-02,2.670693060106523083e-03
5.936000000000000000e+09,5.935999999999999943e+00,5.050412028301886486e-02,3.634771238358135148e-02,5.140093175729954118e-03
5.952000000000000000e+09,5.951999999999999957e+00,5.036835651881720749e-02,8.321712336856358985e-03,1.176810698336679204e-03
5.968000000000000000e+09,5.967999999999999972e+00,5.023332071045576164e-02,7.019739957776434391e-02,9.926929395607356904e-03
5.984000000000000000e+09,5.983999999999999986e+00,5.009900701871657785e-02,1.037969131097770115e-01,1.467838743486919034e-02
6.000000000000000000e+09,6.000000000000000000e+00,4.996540966666666861e-02,9.625685230634123055e-03,1.361211358876502926e-03
6.016000000000000000e+09,6.016000000000000014e+00,4.983252293882978884e-02,1.578203993675541539e-01,2.231809114200468749e-02
6.032000000000000000e+09,6.032000000000000028e+00,4.970034118037135185e-02,1.378084715991107212e-01,1.948811460124606418e-02
6.048000000000000000e+09,6.048000000000000043e+00,4.956885879629629316e-02,4.038186695748997163e-02,5.710581083644458711e-03
6.064000000000000000e+09,6.064000000000000057e+00,4.943807025065963257e-02,2.177912685532653603e-01,3.079884096722093276e-02
6.080000000000000000e+09,6.080000000000000071e+00,4.930797006578947067e-02,7.956922366773171162e-02,1.125224111098074679e-02
6.096000000000000000e+09,6.096000000000000085e+00,4.917855282152230889e-02,3.850324194765149255e-02,5.444916287716662293e-03
6.112000000000000000e+09,6.112000000000000099e+00,4.904981315445026274e-02,1.062323300576481777e-01,1.502279067823435697e-02
6.128000000000000000e+09,6.128000000000000114e+00,4.892174575718015450e-02,2.203938137660531663e-02,3.116687856877909703e-03
6.144000000000000000e+09,6.144000000000000128e+00,4.879434537760416607e-02,2.082345346298991248e-02,2.944738032223269755e-03
6.160000000000000000e+09,6.160000000000000142e+00,4.866760681818181611e-02,3.305702678881988071e-02,4.674742553643851210e-03
6.176000000000000000e+09,6.176000000000000156e+00,4.854152493523315737e-02,3.566813938284268959e-02,5.043991707042064926e-03
6.192000000000000000e+09,6.192000000000000171e+00,4.841609463824289583e-02,3.463426375008995389e-02,4.897786712670361420e-03
6.208000000000000000e+09,6.208000000000000185e+00,4.829131088917525821e-02,1.785385384802787648e-02,2.524793619919303827e-03
6.224000000000000000e+09,6.224000000000000199e+00,4.816716870179948290e-02,1.359129186615996854e-01,1.922005595107537448e-02
6.240000000000000000e+09,6.240000000000000213e+00,4.804366314102564289e-02,3.428149637418557993e-02,4.847900294444896889e-03
6.256000000000000000e+09,6.256000000000000227e+00,4.792078932225064120e-02,4.851774489383096217e-02,6.861112105179899452e-03
6.272000000000000000e+09,6.272000000000000242e+00,4.779854241071428839e-02,1.858426507624563739e-01,2.628084350571572789e-02
6.288000000000000000e+09,6.288000000000000256e+00,4.767691762086514323e-02,4.547703872207744386e-02,6.431112195477459853e-03
6.304000000000000000e+09,6.304000000000000270e+00,4.755591021573603999e-02,9.362617392840286157e-02,1.324009755003106512e-02
6.320000000000000000e+09,6.320000000000000284e+00,4.743551550632911507e-02,1.678284512886665525e-01,2.373337469105405925e-02
6.336000000000000000e+09,6.336000000000000298e+00,4.731572885101010401e-02,1.068722311236878358e-02,1.511328196054621256e-03
6.352000000000000000e+09,6.352000000000000313e+00,4.719654565491183951e-02,5.661491888175048531e-02,8.006169827624174534e-03
6.368000000000000000e+09,6.368000000000000327e+00,4.707796136934673525e-02,1.001546178603726217e-01,1.416331411311830268e-02
6.384000000000000000e+09,6.384000000000000341e+00,4.695997149122806830e-02,4.534164279878823492e-03,6.411965250162825290e-04
6.400000000000000000e+09,6.400000000000000355e+00,4.684257156249999748e-02,4.057499338202771172e-02,5.737891958297136261e-03
6.416000000000000000e+09,6.416000000000000369e+00,4.672575716957606123e-02,3.371318585115796324e-02,4.767532952195613696e-03
6.432000000000000000e+09,6.432000000000000384e+00,4.660952394278607136e-02,4.353177653808172620e-02,6.156023937612887555e-03
6.448000000000000000e+09,6.448000000000000398e+00,4.649386755583126418e-02,6.179017373210713392e-03,8.738025848114685861e-04
6.464000000000000000e+09,6.464000000000000412e+00,4.637878372524752157e-02,5.711159789105900442e-02,8.076407435959279818e-03
6.480000000000000000e+09,6.480000000000000426e+00,4.626426820987654398e-02,1.097610036684591867e-01,1.552179625401582143e-02
6.496000000000000000e+09,6.496000000000000441e+00,4.615031681034482969e-02,9.636363142880357072e-03,1.362721370381180267e-03
6.512000000000000000e+09,6.511999999999999567e+00,4.603692536855037015e-02,1.256580016561915647e-01,1.776986210226013177e-02
6.528000000000000000e+09,6.527999999999999581e+00,4.592408976715686014e-02,1.957459889455790969e-01,2.768131901500827177e-02
6.544000000000000000e+09,6.543999999999999595e+00,4.581180592909535332e-02,2.894326875852350905e-02,4.092997563615754890e-03
6.560000000000000000e+09,6.559999999999999609e+00,4.570006981707316895e-02,2.007348955596294227e-01,2.838682269487169743e-02
6.576000000000000000e+09,6.575999999999999623e+00,4.558887743309002205e-02,1.516440415949553699e-01,2.144466466325489415e-02
6.592000000000000000e+09,6.591999999999999638e+00,4.547822481796116173e-02,1.987087379219142080e-02,2.810029464775098094e-03
6.608000000000000000e+09,6.607999999999999652e+00,4.536810805084745546e-02,1.575951763326090549e-01,2.228624134159024744e-02
6.624000000000000000e+09,6.623999999999999666e+00,4.525852324879227340e-02,6.049092382576940624e-02,8.554293086430598061e-03
6.640000000000000000e+09,6.639999999999999680e+00,4.514946656626506183e-02,2.412647648302226541e-02,3.411833345000541123e-03
6.656000000000000000e+09,6.655999999999999694e+00,4.504093419471153631e-02,5.434282390714480215e-02,7.684862677662889982e-03
6.672000000000000000e+09,6.671999999999999709e+00,4.493292236211031410e-02,2.178530896769501415e-02,3.080758336984079377e-03
6.688000000000000000e+09,6.687999999999999723e+00,4.482542733253588180e-02,7.227055999476879322e-02,1.022010431674631563e-02
6.704000000000000000e+09,6.703999999999999737e+00,4.471844540572792598e-02,6.109172291005064617e-04,8.639254781970308892e-05
6.720000000000000000e+09,6.719999999999999751e+00,4.461197291666666592e-02,1.512955503081364617e-01,2.139538294598268553e-02
6.736000000000000000e+09,6.735999999999999766e+00,4.450600623515439669e-02,1.434975573506080959e-01,2.029263375609178383e-02
6.752000000000000000e+09,6.751999999999999780e+00,4.440054176540284697e-02,5.740536761583038550e-02,8.117950731493210267e-03
6.768000000000000000e+09,6.767999999999999794e+00,4.429557594562647665e-02,3.388433785439818879e-01,4.791736325287808407e-02
6.784000000000000000e+09,6.783999999999999808e+00,4.419110524764151282e-02,1.554407769190713495e-01,2.198157804926366074e-02
6.800000000000000000e+09,6.799999999999999822e+00,4.408712617647058546e-02,1.364785114813892863e-01,1.930003897070979926e-02
6.816000000000000000e+09,6.815999999999999837e+00,4.398363526995305306e-02,2.946367987263606159e-01,4.166591235426370804e-02
6.832000000000000000e+09,6.831999999999999851e+00,4.388062909836065728e-02,4.609332344924949032e-02,6.518263785294554913e-03
6.848000000000000000e+09,6.847999999999999865e+00,4.377810426401869404e-02,1.145354571108204572e-01,1.619697314817455935e-02
6.864000000000000000e+09,6.863999999999999879e+00,4.367605740093240263e-02,1.193162523681406684e-01,1.687304686685551711e-02
6.880000000000000000e+09,6.879999999999999893e+00,4.357448517441860764e-02,3.047741324302179373e-03,4.309947822056651762e-04
6.896000000000000000e+09,6.895999999999999908e+00,4.347338428074246086e-02,8.161061461459047373e-02,1.154092336873090499e-02
6.912000000000000000e+09,6.911999999999999922e+00,4.337275144675926258e-02,1.279496971408364747e-03,1.809394104833420024e-04
6.928000000000000000e+09,6.927999999999999936e+00,4.327258342956120246e-02,1.411522439980349986e-01,1.996097246661941715e-02
6.944000000000000000e+09,6.943999999999999950e+00,4.317287701612903400e-02,6.291325054688880203e-02,8.896845182067802255e-03
6.960000000000000000e+09,6.959999999999999964e+00,4.307362902298850910e-02,1.000476750195433417e-01,1.414819084592231629e-02
6.976000000000000000e+09,6.975999999999999979e+00,4.297483629587155879e-02,3.023702951944812201e-01,4.275954080605794821e-02
6.992000000000000000e+09,6.991999999999999993e+00,4.287649570938215082e-02,8.035989300120731371e-02,1.136405321080061724e-02
7.008000000000000000e+09,7.008000000000000007e+00,4.277860416666666443e-02,2.565480078386835339e-01,3.627960545143946863e-02
7.024000000000000000e+09,7.024000000000000021e+00,4.268115859908883786e-02,3.296100430291060701e-01,4.661163582859383786e-02
7.040000000000000000e+09,7.040000000000000036e+00,4.258415596590909430e-02,5.528967872171387798e-02,7.818761667492356987e-03
7.056000000000000000e+09,7.056000000000000050e+00,4.248759325396825326e-02,2.417905707257127779e-01,3.419269002206820618e-02
7.072000000000000000e+09,7.072000000000000064e+00,4.239146747737556481e-02,1.310625174585784425e-01,1.853413894314659763e-02
7.088000000000000000e+09,7.088000000000000078e+00,4.229577567720090026e-02,1.721592383951262364e-02,2.434581073700197752e-03
7.104000000000000000e+09,7.104000000000000092e+00,4.220051492117116859e-02,1.106982038213103620e-01,1.565432993479127025e-02
7.120000000000000000e+09,7.120000000000000107e+00,4.210568230337078527e-02,1.484469845618619291e-02,2.099255447637980460e-03
7.136000000000000000e+09,7.136000000000000121e+00,4.201127494394618633e-02,6.337336380791622203e-02,8.961911863792129326e-03
7.152000000000000000e+09,7.152000000000000135e+00,4.191728998881431856e-02,1.157787136302594611e-02,1.637278763365884651e-03
7.168000000000000000e+09,7.168000000000000149e+00,4.182372460937500147e-02,1.031413613231129955e-01,1.458568291389660335e-02
7.184000000000000000e+09,7.184000000000000163e+00,4.173057600222716823e-02,1.540191987045831656e-01,2.178054629238319884e-02
7.200000000000000000e+09,7.200000000000000178e+00,4.163784138888888819e-02,1.942744718150507879e-02,2.747322517183108798e-03
7.216000000000000000e+09,7.216000000000000192e+00,4.154551801552106710e-02,2.505846520102106845e-01,3.543630053378999528e-02
7.232000000000000000e+09,7.232000000000000206e+00,4.145360315265486650e-02,1.904088291706735880e-01,2.692656729233413107e-02
7.248000000000000000e+09,7.248000000000000220e+00,4.136209409492273836e-02,6.816189260907819236e-02,9.639079217624199961e-03
7.264000000000000000e+09,7.264000000000000234e+00,4.127098816079294991e-02,3.265851309736629293e-01,4.618386943577980353e-02
7.280000000000000000e+09,7.280000000000000249e+00,4.118028269230768895e-02,1.208279287617308184e-01,1.708681981170017197e-02
7.296000000000000000e+09,7.296000000000000263e+00,4.108997505482456236e-02,7.213621051029164843e-02,1.020110535304163610e-02
7.312000000000000000e+09,7.312000000000000277e+00,4.100006263676148760e-02,1.938870073847402953e-01,2.741843208738441520e-02
7.328000000000000000e+09,7.328000000000000291e+00,4.091054284934497742e-02,2.908370397931067317e-02,4.112857138611354310e-03
7.344000000000000000e+09,7.344000000000000306e+00,4.082141312636165809e-02,4.453229856309537382e-02,6.297512248587396229e-03
7.360000000000000000e+09,7.360000000000000320e+00,4.073267092391304189e-02,6.536070187302291112e-02,9.242950260886345290e-03
7.376000000000000000e+09,7.376000000000000334e+00,4.064431372017353328e-02,2.914796833683509780e-02,4.121945049896334583e-03
7.392000000000000000e+09,7.392000000000000348e+00,4.055633901515151574e-02,4.687182448366793847e-02,6.628355111320358151e-03
7.408000000000000000e+09,7.408000000000000362e+00,4.046874433045356129e-02,1.205986035374068122e-02,1.705438990227063200e-03
7.424000000000000000e+09,7.424000000000000377e+00,4.038152720905172077e-02,1.626124522802275540e-01,2.299575685626558536e-02
7.440000000000000000e+09,7.440000000000000391e+00,4.029468521505376322e-02,6.468214452077819532e-02,9.146992419611305394e-03
7.456000000000000000e+09,7.456000000000000405e+00,4.020821593347639195e-02,7.218116906350083295e-02,1.020746314387321538e-02
7.472000000000000000e+09,7.472000000000000419e+00,4.012211697002141669e-02,2.965366903825237821e-01,4.193458456211582308e-02
7.488000000000000000e+09,7.488000000000000433e+00,4.003638595085470125e-02,8.445131841241784731e-02,1.194264004491100810e-02
7.504000000000000000e+09,7.503999999999999559e+00,3.995102052238806017e-02,1.695284194897627716e-01,2.397377482565399287e-02
7.520000000000000000e+09,7.519999999999999574e+00,3.986601835106382691e-02,3.206351330767168717e-01,4.534245352319227901e-02
7.536000000000000000e+09,7.535999999999999588e+00,3.978137712314225305e-02,4.048479478023474937e-02,5.725136569109402426e-03
7.552000000000000000e+09,7.551999999999999602e+00,3.969709454449152353e-02,1.659611329247670797e-01,2.346930881868486765e-02
7.568000000000000000e+09,7.567999999999999616e+00,3.961316834038054735e-02,1.753566106706777317e-01,2.479796550372821012e-02
7.584000000000000000e+09,7.583999999999999631e+00,3.952959625527426024e-02,1.057599188496539120e-03,1.495598488862305510e-04
7.600000000000000000e+09,7.599999999999999645e+00,3.944637605263157792e-02,1.007819481176927406e-01,1.425202770093783773e-02
7.616000000000000000e+09,7.615999999999999659e+00,3.936350551470588210e-02,3.313414825827573629e-02,4.685648646843581025e-03
7.632000000000000000e+09,7.631999999999999673e+00,3.928098244234801140e-02,5.698229594112977359e-02,8.058122266773775841e-03
7.648000000000000000e+09,7.647999999999999687e+00,3.919880465481171555e-02,2.931936079980390283e-02,4.146182427478189124e-03
7.664000000000000000e+09,7.663999999999999702e+00,3.911696998956158688e-02,6.969289882071176556e-02,9.855585678811359593e-03
7.680000000000000000e+09,7.679999999999999716e+00,3.903547630208333008e-02,2.083035284239058982e-01,2.945713704436143596e-02
7.696000000000000000e+09,7.695999999999999730e+00,3.895432146569646759e-02,3.121281174255334176e-02,4.413943825133633328e-03
7.712000000000000000e+09,7.711999999999999744e+00,3.887350337136929318e-02,2.419170689283024200e-01,3.421057870075618762e-02
7.728000000000000000e+09,7.727999999999999758e+00,3.879301992753623335e-02,3.262194750643450103e-01,4.613216039218675374e-02
7.744000000000000000e+09,7.743999999999999773e+00,3.871286905991735278e-02,7.269923515858163487e-02,1.028072519601558668e-02
7.760000000000000000e+09,7.759999999999999787e+00,3.863304871134020518e-02,3.826890352409095253e-01,5.411777439278460389e-02
7.776000000000000000e+09,7.775999999999999801e+00,3.855355684156378665e-02,2.443709913331907346e-01,3.455759888387051337e-02
7.792000000000000000e+09,7.791999999999999815e+00,3.847439142710472326e-02,7.040775435274168603e-02,9.956676608635035841e-03
7.808000000000000000e+09,7.807999999999999829e+00,3.839555046106557512e-02,2.721415117452580246e-01,3.848475283925987395e-02
7.824000000000000000e+09,7.823999999999999844e+00,3.831703195296523590e-02,6.082562441762742050e-02,8.601624599620938394e-03
7.840000000000000000e+09,7.839999999999999858e+00,3.823883392857142793e-02,6.070888733533690712e-02,8.585116284772844469e-03
7.856000000000000000e+09,7.855999999999999872e+00,3.816095442973523738e-02,8.639676606199163389e-02,1.221775453029554266e-02
7.872000000000000000e+09,7.871999999999999886e+00,3.808339151422764080e-02,2.234265805630640880e-02,3.159575573585874514e-03
7.888000000000000000e+09,7.887999999999999901e+00,3.800614325557809259e-02,1.298685628269731496e-01,1.836529645894069418e-02
7.904000000000000000e+09,7.903999999999999915e+00,3.792920774291497904e-02,5.026424657550334317e-03,7.108092748160341505e-04
7.920000000000000000e+09,7.919999999999999929e+00,3.785258308080807765e-02,2.517009051180790768e-01,3.559415489671638455e-02
7.936000000000000000e+09,7.935999999999999943e+00,3.777626738911290388e-02,2.142868904965569143e-01,3.030327113480965270e-02
7.952000000000000000e+09,7.951999999999999957e+00,3.770025880281690361e-02,1.018732869388306178e-01,1.440635882273558557e-02
7.968000000000000000e+09,7.967999999999999972e+00,3.762455547188754690e-02,4.989948275531882471e-01,7.056509858896296838e-02
7.984000000000000000e+09,7.983999999999999986e+00,3.754915556112224662e-02,2.342840369859333916e-01,3.313115738854115894e-02
8.000000000000000000e+09,8.000000000000000000e+00,3.747405724999999799e-02,2.431156565588715179e-01,3.438007635814343405e-02
8.016000000000000000e+09,8.016000000000000014e+00,3.739925873253493321e-02,4.983932519979972775e-01,7.048002708918627013e-02
8.032000000000000000e+09,8.032000000000000028e+00,3.732475821713147207e-02,9.006890061477720866e-02,1.273704756188840347e-02
8.048000000000000000e+09,8.048000000000000043e+00,3.725055392644135294e-02,2.242229099947675164e-01,3.170836825557760835e-02
8.064000000000000000e+09,8.064000000000000057e+00,3.717664409722222507e-02,1.964626128237673686e-01,2.778266001460043613e-02
8.080000000000000000e+09,8.080000000000000071e+00,3.710302698019801726e-02,6.164428151982322135e-03,8.717394575454692415e-04
8.096000000000000000e+09,8.096000000000000085e+00,3.702970083992095096e-02,1.472520954758677891e-01,2.082357984678393989e-02
8.112000000000000000e+09,8.112000000000000099e+00,3.695666395463510778e-02,3.462657743090280776e-03,4.896699755769652173e-04
8.128000000000000000e+09,8.128000000000000114e+00,3.688391461614173167e-02,1.827719904481543423e-01,2.584660764624914162e-02
8.144000000000000000e+09,8.144000000000000128e+00,3.681145112966600907e-02,1.238650758525901147e-01,1.751631641579638396e-02
8.160000000000000000e+09,8.160000000000000142e+00,3.673927181372549367e-02,1.490582166481352611e-01,2.107899154956573151e-02
8.176000000000000000e+09,8.176000000000000156e+00,3.666737500000000205e-02,4.695987858329349063e-01,6.640807236829769644e-02
8.192000000000000000e+09,8.192000000000000171e+00,3.659575903320312629e-02,1.356844437368071865e-01,1.918774628631964019e-02
8.208000000000000000e+09,8.208000000000000185e+00,3.652442227095516886e-02,4.035308091798304186e-01,5.706510320575124834e-02
8.224000000000000000e+09,8.224000000000000199e+00,3.645336308365759032e-02,5.584124423376292112e-01,7.896761022569567801e-02
8.240000000000000000e+09,8.240000000000000213e+00,3.638257985436893494e-02,1.489916200182862249e-01,2.106957382118158570e-02
8.256000000000000000e+09,8.256000000000000227e+00,3.631207097868217187e-02,5.125205043186102927e-01,7.247782525812411503e-02
8.272000000000000000e+09,8.272000000000000242e+00,3.624183486460347964e-02,2.751521415810057047e-01,3.891049951927283423e-02
8.288000000000000000e+09,8.288000000000000256e+00,3.617186993243243220e-02,8.524522567170261800e-02,1.205491003435483870e-02
8.304000000000000000e+09,8.304000000000000270e+00,3.610217461464354516e-02,2.421616242184453371e-01,3.424516236216207377e-02
8.320000000000000000e+09,8.320000000000000284e+00,3.603274735576923044e-02,1.323047263615377209e-02,1.870980528048165909e-03
8.336000000000000000e+09,8.336000000000000298e+00,3.596358661228406944e-02,1.182285362019376146e-01,1.671922804095446816e-02
8.352000000000000000e+09,8.352000000000000313e+00,3.589469085249041846e-02,5.565791342395629698e-02,7.870835389769256438e-03
8.368000000000000000e+09,8.368000000000000327e+00,3.582605855640535325e-02,1.251073306013652797e-01,1.769198923639407617e-02
8.384000000000000000e+09,8.384000000000000341e+00,3.575768821564885569e-02,3.165434132304277282e-01,4.476382505169568260e-02
8.400000000000000000e+09,8.400000000000000355e+00,3.568957833333333274e-02,7.142474514595209545e-02,1.010049384204976704e-02
8.416000000000000000e+09,8.416000000000000369e+00,3.562172742395437047e-02,4.790031997102938144e-01,6.773799275180408808e-02
8.432000000000000000e+09,8.432000000000000384e+00,3.555413401328273021e-02,3.324695413761348251e-01,4.701601032634662725e-02
8.448000000000000000e+09,8.448000000000000398e+00,3.548679663825757280e-02,1.555053191278822633e-01,2.199070525274635785e-02
8.464000000000000000e+09,8.464000000000000412e+00,3.541971384688090418e-02,5.823904807251158999e-01,8.235845227325695739e-02
8.480000000000000000e+09,8.480000000000000426e+00,3.535288419811320748e-02,2.331169231284679899e-01,3.296611057869659744e-02
8.496000000000000000e+09,8.496000000000000441e+00,3.528630626177024776e-02,2.177988143493546080e-01,3.079990805211954910e-02
8.512000000000000000e+09,8.512000000000000455e+00,3.521997861842104949e-02,3.588742619118338584e-01,5.075002039004215121e-02
8.528000000000000000e+09,8.528000000000000469e+00,3.515389985928705358e-02,1.464071361501353627e-02,2.070409035544724333e-03
8.544000000000000000e+09,8.544000000000000483e+00,3.508806858614232221e-02,1.069465347084876533e-01,1.512378956402703895e-02
8.560000000000000000e+09,8.560000000000000497e+00,3.502248341121495107e-02,6.676825833244819097e-02,9.441999138438666311e-03
8.576000000000000000e+09,8.576000000000000512e+00,3.495714295708955005e-02,3.907217366735623448e-02,5.525371476176654806e-03
8.592000000000000000e+09,8.592000000000000526e+00,3.489204585661079966e-02,8.434688385493656348e-02,1.192787148532313025e-02
8.608000000000000000e+09,8.608000000000000540e+00,3.482719075278810361e-02,1.268658894012307352e-02,1.794067493058349458e-03
8.624000000000000000e+09,8.624000000000000554e+00,3.476257629870129623e-02,2.835740506096268154e-01,4.010147948158232500e-02
8.640000000000000000e+09,8.640000000000000568e+00,3.469820115740740452e-02,1.021874614012348859e-01,1.445078764381655875e-02
8.656000000000000000e+09,8.656000000000000583e+00,3.463406400184843026e-02,1.618840072967626109e-01,2.289274418111043180e-02
8.672000000000000000e+09,8.672000000000000597e+00,3.457016351476014521e-02,3.795731635908400903e-01,5.367714499537012268e-02
8.688000000000000000e+09,8.688000000000000611e+00,3.450649838858195484e-02,7.651018857273890472e-02,1.081964922596314813e-02
8.704000000000000000e+09,8.704000000000000625e+00,3.444306732536765031e-02,2.276767800484988946e-01,3.219679552455374794e-02
8.720000000000000000e+09,8.720000000000000639e+00,3.437986903669724981e-02,4.423462784816908355e-01,6.255417296523826942e-02
8.736000000000000000e+09,8.736000000000000654e+00,3.431690224358974195e-02,5.958539543130851601e-02,8.426238251185984296e-03
8.752000000000000000e+09,8.752000000000000668e+00,3.425416567641682147e-02,2.562993330291916116e-01,3.624443923030961495e-02
8.768000000000000000e+09,8.768000000000000682e+00,3.419165807481752001e-02,2.121860888763494601e-01,3.000618734704234986e-02
8.784000000000000000e+09,8.784000000000000696e+00,3.412937818761384301e-02,7.850900619620201568e-04,1.110231099893713136e-04
8.800000000000000000e+09,8.800000000000000711e+00,3.406732477272727405e-02,1.386938016424662523e-01,1.961331309698897962e-02
8.816000000000000000e+09,8.816000000000000725e+00,3.400549659709618810e-02,8.888007325990475438e-02,1.256893014890201471e-02
8.832000000000000000e+09,8.832000000000000739e+00,3.394389243659420158e-02,4.024143972341702458e-02,5.690722638085969100e-03
8.848000000000000000e+09,8.848000000000000753e+00,3.388251107594936889e-02,7.118822345391885575e-02,1.006704624781598785e-02
8.864000000000000000e+09,8.864000000000000767e+00,3.382135130866426032e-02,5.824375506676642694e-02,8.236510864513317542e-03
8.880000000000000000e+09,8.880000000000000782e+00,3.376041193693693487e-02,2.538081425472945019e-01,3.589214880112632372e-02
8.896000000000000000e+09,8.896000000000000796e+00,3.369969177158273210e-02,3.133989866924014045e-02,4.431915757939021254e-03
8.912000000000000000e+09,8.912000000000000810e+00,3.363918963195691031e-02,2.612585730436935427e-01,3.694574762315534777e-02
8.928000000000000000e+09,8.928000000000000824e+00,3.357890434587813833e-02,4.536505942591581020e-01,6.415276700523905862e-02
8.944000000000000000e+09,8.944000000000000838e+00,3.351883474955277137e-02,1.398970669293652935e-01,1.978347224275619001e-02
8.960000000000000000e+09,8.960000000000000853e+00,3.345897968750000118e-02,6.814934194726138816e-01,9.637304372195837354e-02
8.976000000000000000e+09,8.976000000000000867e+00,3.339933801247772088e-02,5.138658002377587408e-01,7.266806959318372616e-02
8.992000000000000000e+09,8.992000000000000881e+00,3.333990858540925029e-02,2.024102724179472346e-01,2.862374525729698138e-02
9.008000000000000000e+09,9.007999999999999119e+00,3.328069027531083135e-02,5.428734269352164521e-01,7.677016830185171004e-02
9.024000000000000000e+09,9.023999999999999133e+00,3.322168195921985923e-02,1.555777559702740676e-01,2.200094887180332331e-02
9.040000000000000000e+09,9.039999999999999147e+00,3.316288252212389043e-02,1.762458608846430019e-01,2.492371836839498214e-02
9.056000000000000000e+09,9.055999999999999162e+00,3.310429085689045592e-02,2.746651142949474989e-01,3.884162680444985805e-02
9.072000000000000000e+09,9.071999999999999176e+00,3.304590586419753340e-02,1.550573106979306545e-02,2.192735036952394179e-03
9.088000000000000000e+09,9.087999999999999190e+00,3.298772645246478979e-02,3.236712803868350141e-01,4.577180874380579190e-02
9.104000000000000000e+09,9.103999999999999204e+00,3.292975153778558706e-02,5.450620470576094528e-02,7.707967089823681076e-03
9.120000000000000000e+09,9.119999999999999218e+00,3.287198004385964711e-02,4.321153069996764851e-01,6.110736536037936206e-02
9.136000000000000000e+09,9.135999999999999233e+00,3.281441090192644544e-02,4.528646306575094260e-01,6.404162036408120318e-02
9.152000000000000000e+09,9.151999999999999247e+00,3.275704305069929850e-02,2.363572874734907181e-01,3.342434504696133180e-02
9.168000000000000000e+09,9.167999999999999261e+00,3.269987543630017285e-02,9.409222268013990309e-01,1.330600359614149686e-01
9.184000000000000000e+09,9.183999999999999275e+00,3.264290701219511870e-02,5.400546366207440441e-01,7.637155050972407877e-02
9.200000000000000000e+09,9.199999999999999289e+00,3.258613673913043213e-02,6.328592442464564538e-01,8.949546668081982681e-02
9.216000000000000000e+09,9.215999999999999304e+00,3.252956358506944173e-02,1.043087080494008223e+00,1.475076265476671089e-01
9.232000000000000000e+09,9.231999999999999318e+00,3.247318652512998227e-02,2.620623086137710556e-01,3.705940747814839148e-02
9.248000000000000000e+09,9.247999999999999332e+00,3.241700454152249278e-02,5.756660956243003779e-01,8.140752678988884272e-02
9.264000000000000000e+09,9.263999999999999346e+00,3.236101662348877389e-02,3.604541843857297923e-01,5.097344431946455173e-02
9.280000000000000000e+09,9.279999999999999361e+00,3.230522176724137662e-02,8.136742588143522359e-02,1.150653295828322174e-02
