Theta (rad) // Phi (rad) // Frequency (Hz) // rcs // normalization_term
3.14159 0 1e+06 6.48327e-06 89875.5
3.14159 0 2.33e+06 0.000160457 16555
3.14159 0 3.66e+06 0.000944982 6709.33
3.14159 0 4.99e+06 0.00320485 3609.44
3.14159 0 6.32e+06 0.00811902 2250.13
3.14159 0 7.65e+06 0.0171848 1535.74
3.14159 0 8.98e+06 0.0322298 1114.52
3.14159 0 1.031e+07 0.055461 845.52
3.14159 0 1.164e+07 0.0895435 663.339
3.14159 0 1.297e+07 0.137693 534.271
3.14159 0 1.43e+07 0.203743 439.511
3.14159 0 1.563e+07 0.292157 367.895
3.14159 0 1.696e+07 0.407943 312.457
3.14159 0 1.829e+07 0.556449 268.667
3.14159 0 1.962e+07 0.743056 233.477
3.14159 0 2.095e+07 0.972782 204.773
3.14159 0 2.228e+07 1.24986 181.055
3.14159 0 2.361e+07 1.57736 161.231
3.14159 0 2.494e+07 1.9569 144.494
3.14159 0 2.627e+07 2.38853 130.233
3.14159 0 2.76e+07 2.87073 117.984
3.14159 0 2.893e+07 3.40057 107.385
3.14159 0 3.026e+07 3.97395 98.153
3.14159 0 3.159e+07 4.58574 90.0621
3.14159 0 3.292e+07 5.22988 82.9319
3.14159 0 3.425e+07 5.89925 76.6161
3.14159 0 3.558e+07 6.58546 70.9953
3.14159 0 3.691e+07 7.27845 65.971
3.14159 0 3.824e+07 7.9661 61.4619
3.14159 0 3.957e+07 8.63406 57.3997
3.14159 0 4.09e+07 9.26583 53.7273
3.14159 0 4.223e+07 9.84324 50.3964
3.14159 0 4.356e+07 10.3474 47.3659
3.14159 0 4.489e+07 10.7601 44.6008
3.14159 0 4.622e+07 11.0653 42.0709
3.14159 0 4.755e+07 11.2507 39.7503
3.14159 0 4.888e+07 11.3089 37.6166
3.14159 0 5.021e+07 11.2386 35.6501
3.14159 0 5.154e+07 11.0444 33.8339
3.14159 0 5.287e+07 10.7365 32.1531
3.14159 0 5.42e+07 10.3296 30.5945
3.14159 0 5.553e+07 9.84129 29.1465
3.14159 0 5.686e+07 9.29052 27.7989
3.14159 0 5.819e+07 8.69589 26.5427
3.14159 0 5.952e+07 8.0744 25.3697
3.14159 0 6.085e+07 7.44061 24.2728
3.14159 0 6.218e+07 6.80626 23.2456
3.14159 0 6.351e+07 6.18035 22.2822
3.14159 0 6.484e+07 5.56951 21.3774
3.14159 0 6.617e+07 4.97855 20.5267
3.14159 0 6.75e+07 4.41104 19.7258
3.14159 0 6.883e+07 3.86982 18.9708
3.14159 0 7.016e+07 3.35739 18.2584
3.14159 0 7.149e+07 2.87627 17.5853
3.14159 0 7.282e+07 2.42925 16.9488
3.14159 0 7.415e+07 2.01964 16.3463
3.14159 0 7.548e+07 1.65151 15.7753
3.14159 0 7.681e+07 1.32979 15.2337
3.14159 0 7.814e+07 1.06033 14.7196
3.14159 0 7.947e+07 0.849651 14.231
3.14159 0 8.08e+07 0.704449 13.7663
3.14159 0 8.213e+07 0.630836 13.3241
3.14159 0 8.346e+07 0.633355 12.9028
3.14159 0 8.479e+07 0.713945 12.5012
3.14159 0 8.612e+07 0.87105 12.1181
3.14159 0 8.745e+07 1.09907 11.7523
3.14159 0 8.878e+07 1.38834 11.4028
3.14159 0 9.011e+07 1.72562 11.0687
3.14159 0 9.144e+07 2.09524 10.749
3.14159 0 9.277e+07 2.48054 10.443
3.14159 0 9.41e+07 2.86551 10.1499
3.14159 0 9.543e+07 3.23634 9.86896
3.14159 0 9.676e+07 3.58259 9.59952
3.14159 0 9.809e+07 3.89776 9.34097
3.14159 0 9.942e+07 4.17933 9.09272
3.14159 0 1.0075e+08 4.42807 8.85424
3.14159 0 1.0208e+08 4.64703 8.62502
3.14159 0 1.0341e+08 4.84019 8.40459
3.14159 0 1.0474e+08 5.01111 8.1925
3.14159 0 1.0607e+08 5.16185 7.98833
3.14159 0 1.074e+08 5.29218 7.79171
3.14159 0 1.0873e+08 5.39931 7.60226
3.14159 0 1.1006e+08 5.47806 7.41963
3.14159 0 1.1139e+08 5.5215 7.24351
3.14159 0 1.1272e+08 5.52188 7.07358
3.14159 0 1.1405e+08 5.47181 6.90957
3.14159 0 1.1538e+08 5.36548 6.75119
3.14159 0 1.1671e+08 5.19981 6.5982
3.14159 0 1.1804e+08 4.97533 6.45035
3.14159 0 1.1937e+08 4.69678 6.30741
3.14159 0 1.207e+08 4.37314 6.16917
3.14159 0 1.2203e+08 4.01715 6.03543
3.14159 0 1.2336e+08 3.64433 5.90599
3.14159 0 1.2469e+08 3.27147 5.78067
3.14159 0 1.2602e+08 2.91491 5.6593
3.14159 0 1.2735e+08 2.58876 5.54171
3.14159 0 1.2868e+08 2.30334 5.42774
3.14159 0 1.3001e+08 2.06425 5.31726
3.14159 0 1.3134e+08 1.87205 5.21012
3.14159 0 1.3267e+08 1.72284 5.10618
3.14159 0 1.34e+08 1.60961 5.00532
3.14159 0 1.3533e+08 1.52398 4.90742
3.14159 0 1.3666e+08 1.45831 4.81237
3.14159 0 1.3799e+08 1.40738 4.72005
3.14159 0 1.3932e+08 1.36969 4.63036
3.14159 0 1.4065e+08 1.34776 4.5432
3.14159 0 1.4198e+08 1.3476 4.45848
3.14159 0 1.4331e+08 1.37734 4.37611
3.14159 0 1.4464e+08 1.44535 4.296
3.14159 0 1.4597e+08 1.55815 4.21807
3.14159 0 1.473e+08 1.71866 4.14225
3.14159 0 1.4863e+08 1.92508 4.06845
3.14159 0 1.4996e+08 2.17059 3.9966
3.14159 0 1.5129e+08 2.44398 3.92664
3.14159 0 1.5262e+08 2.73101 3.8585
3.14159 0 1.5395e+08 3.01623 3.79212
3.14159 0 1.5528e+08 3.28499 3.72744
3.14159 0 1.5661e+08 3.52511 3.6644
3.14159 0 1.5794e+08 3.72813 3.60294
3.14159 0 1.5927e+08 3.88983 3.54302
3.14159 0 1.606e+08 4.01009 3.48458
3.14159 0 1.6193e+08 4.09216 3.42757
3.14159 0 1.6326e+08 4.14159 3.37196
3.14159 0 1.6459e+08 4.16495 3.31768
3.14159 0 1.6592e+08 4.1686 3.2647
3.14159 0 1.6725e+08 4.15772 3.21299
3.14159 0 1.6858e+08 4.13565 3.16249
3.14159 0 1.6991e+08 4.10362 3.11317
3.14159 0 1.7124e+08 4.06074 3.065
3.14159 0 1.7257e+08 4.00444 3.01794
3.14159 0 1.739e+08 3.93104 2.97196
3.14159 0 1.7523e+08 3.83656 2.92701
3.14159 0 1.7656e+08 3.71753 2.88308
3.14159 0 1.7789e+08 3.57185 2.84013
3.14159 0 1.7922e+08 3.39943 2.79813
3.14159 0 1.8055e+08 3.20268 2.75706
3.14159 0 1.8188e+08 2.98657 2.71689
3.14159 0 1.8321e+08 2.7584 2.67758
3.14159 0 1.8454e+08 2.52717 2.63913
3.14159 0 1.8587e+08 2.30267 2.60149
3.14159 0 1.872e+08 2.09446 2.56466
3.14159 0 1.8853e+08 1.91087 2.5286
3.14159 0 1.8986e+08 1.75818 2.4933
3.14159 0 1.9119e+08 1.64021 2.45873
3.14159 0 1.9252e+08 1.55822 2.42488
3.14159 0 1.9385e+08 1.51127 2.39172
3.14159 0 1.9518e+08 1.49677 2.35923
3.14159 0 1.9651e+08 1.51118 2.32741
3.14159 0 1.9784e+08 1.55065 2.29622
3.14159 0 1.9917e+08 1.61143 2.26565
3.14159 0 2.005e+08 1.69013 2.2357
3.14159 0 2.0183e+08 1.78365 2.20633
3.14159 0 2.0316e+08 1.88908 2.17753
3.14159 0 2.0449e+08 2.00354 2.1493
3.14159 0 2.0582e+08 2.12413 2.12161
3.14159 0 2.0715e+08 2.24812 2.09446
3.14159 0 2.0848e+08 2.37321 2.06782
3.14159 0 2.0981e+08 2.49788 2.04169
3.14159 0 2.1114e+08 2.62167 2.01605
3.14159 0 2.1247e+08 2.74516 1.99088
